,sentence,label
3653,아 씨발 오버워치 좆같은 새끼들 한조 위도우는 참는다 이 씨발 꼭 ㅈㄴ 못하는 새끼들이 맥크리,욕설
3654, 트레이서,욕설
3655, 겐지를 쳐해요 특히 맥크리 씨발 버러지새끼들아 kd2못넘으먼 양심껏 픽하지마라 애미뒤진새끼야 이런새끼들이 꼭 부캐에요 대리에요 이지랄하고 씨발 좆같은 새끼들,욕설
3656,쉬벌 존나 졸린거,욕설
3657,미짜들 98인척하면서 술 사가는거 좆같네 시-발다음에 또 내 눈 앞에 띄면 뒤진다 씹새끼야니 친구가 민증 안가져왔대서 빠꾸 맥이니까또 와서 민증 없다는 개 씹구라를 치네,욕설
3658,씨이발 씨이발 좆같은 씨발 몰카 존나 화난다 몰카찍는새끼들 다 능지처참당해라 평생 고자로 살다 뒈졌음 좋겠네 씨발 개화난다 화나서 잠도 안오네 개 좆같은 씨발 공기가 아까운새끼들 씨발!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,욕설
3659,섹스,욕설
3660,으으으씽이이이발 1117 배차 간격 존나 빡치네 시발 아 2007은 4번을 지나가더만^^^^^^^교통씨발,욕설
3661,씨발 좆같은 학점 나중에 커서 뭐하고 사냐 이럴줄 알았으면 교대나 갈걸 개지랄을 하다가 외대를 왔네 그냥 공무원이나 빨리 준비할걸 뭔 지랄일까,욕설
3662,좆산 씨발 말하기 씨발 씨발 씨발 좆같은학교 씨이이이이이이이이이이이이이이이이이이이이이이이이이이이발 학점 개 씨발 어우 씨발 좆같네 씨말,욕설
3663,씨이이이발 존나 삘받아서 존나 결론까지 존나 잘써놨는데 씨발 저장도 안하고 그냥 쳐 닫냐???? 아 시발 뱡신 같은년 시발 존나 빡쳐 진짜 아오 시발 이 시험기간이 이걸 다시하고 있어야하냐??? 시발 존나 짜증나 시발 잠도 멋자고 시발,욕설
3664,느그애미~,욕설
3665,아싀바...,욕설
3666,아씨발졸라긴글쓰다가잘못눌러서다날라감~~~~~~~~~!!!!!!,욕설
3667,이개같은새끼들아 제발 좀 뒤져줘라.,욕설
3668,야이개씨발 좆같은년아 니 어장치는거 알았으니깐 자꾸 선톡보내지마라 개씨벌련이 진짜 니때매 한학기 내내 감정소비한거 생각하면 치가떨린다 이제는 내가 철벽칠라니깐 나다싶으면 고만 찝적거려라 개같은거,욕설
3669,씨발 기분좆같네 니가 뭐다 씨발 완벽한것같냐? 씨발진짜 아 존나 뭐이런 새끼가 다있어 그냥 이제 얼굴 볼일없었으면한다  지 잘못했던거 내가 모를줄아나 모른척한거지 꺼져그래 내가 븅신이다~,욕설
3670,아 개시러!!! 진짜 너네가 하는 모습들 진짜 다 가식적이야 진짜!! ㅅㅂ 사람 하나 동아리에서 그렇게도 왕따시키고 싶었냐 이 개새끼들아!!! 진짜 진심으로 너네 다 증오해 진짜 아아앙아아ㅏㅇ아아아아,욕설
3671,갑자기 기분 한번 좆같네 렴 병 것참ㅅㅂ예미,욕설
3672,ㅇㅈㅇ 이 시발 좆같은 쥐새끼시발련아 개 좆같은 머가리 박살내서 뼛조각으로 니주가리 지렛대 원리로 원큐에 따서전구 쑤셔넣고 터쳐버릴라어디서 시발 피해의식 있는 티 작작 내지말고싯펄련아,욕설
3673, 실실 쪼개면서 맨날 실수해서 누구한테 피해주지도 말고ㅇㅂ없이 자란 것도 티 내지말고 살아라어디서 정치질로 약을 팔아뇌가리 공회전 2000rpm같은 새끼,욕설
3674,병신들아 제발 스킨십은 수업중 교실말고 모텔을가렴.니들팔조사버리기전에,욕설
3675,씨바 쓰레기야 공부하라고 한심한년아ㅠㅠㅠㅠㅠ 씨발 존나게 집중안되는데 외울거는 왜 이렇게 많은건데 씨바ㅠㅠㅠ,욕설
3676,에이 씨발,욕설
3677,광운대역행 시이발개극혀어어엄,욕설
3678,에라이 시벌탱 기말고사 개좆말아먹었네 시발 나레기 왜 이따구로사냐,욕설
3679,아 미친 휴대폰 그만하라고 나레기새끼야~!~!~!~!,욕설
3680,아니 왜 시발 시험기간에만 과제를 몰아서 내줌?시발시발시발,욕설
3681,씨발 알바 진상 씨발 뒤졌으면 원이없겟다 시발!!!,욕설
3682,씨발련 내가 좋아해도 연락해도 답장도 늦고 씨바려뉴ㅠㅠㅠ 엄청 좋아하는데 편지도 힘들게 썻는데 씨발,욕설
3683,씨발 개씨발 좆잘라버리고싶다 개새끼 부랄 두쪽 다 잘라버리고 싶은거 겨우참는다 더러운새끼 다시는 만나지말자 좆도 좆만한게 존나 씹더러운개새끼야,욕설
3684,오버워치 경쟁전 씨발 존나 짜게 주네 애미 뒤진 트롤새끼들 때문에 안 그래듀 개빡치구만 토르비욘토르비욘 이런씨발,욕설
3685,애미 좆도 되지도 않은 수작질 부리지 말고 어그로좀 그만 끌어라 ㅠㅠ관심 못받고 자랐고 친구없는거 티내냐,욕설
3686,쉬이발련들아,욕설
3687,씨발년아,욕설
3688,우리학교 좀 그만 까 분탕질 작작해 이 개씨발새끼들아!!! 꼭 너네들 보다 잘 돼서 나중에 성공하고 학교의 자랑이 될테니깐 두고봐!!!,욕설
3689,좆같은 기말고사 망해라씨발 사슴같이 예쁜 눈 나의프린쎄쓰,욕설
3690,나를보고 비웃는게 좆나 기분더럽네 씨발아 내가 종강대려오랬지 씨발 시험폭탄을들고오냐,욕설
3691,진짜 개좆같은 인생... 걍 뒤져버리고 싶다,욕설
3692,여기 씨발나무숲아님?,욕설
3693,인생좆같네씨발,욕설
3694,씨발 나레기 오늘 뭐했냐,욕설
3695,쉅시간에 스킨쉽좀하지마시벌 ㅠㅠ 밖에널린게 그거야 거기가ㅂㅅ들아제발 ㅠㅠ 교수님무시도 어지간히 해. . 시벌더러워 ㅠㅠ,욕설
3696,씨발 수업 늦음,욕설
3697,ㅅㅂ 인성 터진 년 머리 박고 나가뒤져버려 너같은 년한테 뚝배기도 아까워!,욕설
3698,얘들아 너네 존나 맘에 안들어,욕설
3699,개씨발 미네르바 잧같아 자퇴하고싶다 오징어순대같은새끼,욕설
3700,시발 니새끼들 존나싫어 그렇게살지마 ㅈ같은것들 ㅗ이나쳐먹어,욕설
3701,아 ㅅㅂ 교영 ㅈ 같다 ㄹㅇ,욕설
3702,야 씨발 존나 ㅈ같다 와 이대로 모쏠 법사행이냐??,욕설
3703,시발 나만빼고 일이 술술풀리는것 같다내인생 왜이렇게 존나꼬이냐 꽈베기도 아니고 썅ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,욕설
3704,니미씨발개좆같네애미뒤진씹창새끼들아 제발 뒤져라 존나좆같으니까 시발 다 뒤져 그냥,욕설
3705,곱슬머리 죽인다 시발련아 나오지마,욕설
3706,아씨발 아... 씨발... 아...씨발...아...씨발.... 인생 진짜 좆같네... 휴학생 그들은 1인자다....,욕설
3707,시팔시팔시팔,욕설
3708,에이 씨발 잠 안와서 좆같네,욕설
3709,진짜 인생 개 좆같다 이개씨발것들아,욕설
3710,ㅅㅂ 기분 개같네,욕설
3711,핵쟁이 새끼들 때문에,욕설
3712,자본주의 맞나 개병신같네,욕설
3713,애초에 뿌리부터 ㅂㅅ같은것 투성인데?,욕설
3714, ㅈㄴ아니꼽게보는 너도 참,욕설
3715,서폿이 없으면 대리수요 늘어남 이지랄해서 사람들 개빡침,욕설
3716,그와중에 ㅅㅂ ㅋㅋ 영구정지 개노빠꾸네,욕설
3717,페코2990에 2억박았다 씨발,욕설
3718,짤 시발년아 좀 그딴거 올리지마 하,욕설
3719,병신새끼들 여기서 지들산거 홍보한다고 ㅋㅋ뭐 오르냐?,욕설
3720,ㅗㅜㅑ 나좀 줘라 졸라 탱글탱글하네 씨발,욕설
3721,그년들은 도대체 좋아하는게 머냐? 지네들 애미애비도 미워하자나,욕설
3722,동족 멧퉤지년들뿐,욕설
3723,비가 마음만 먹으면 따먹을수 있겠지?,욕설
3724,남초에서 남돌들 뜨는거에 지랄하는새끼 한놈도없구만 애미씨발년들,욕설
3725,페미 뚱돼지 언니야들이 야식 족발 쳐먹을때 내는 소리인가,욕설
3726,왜캐 티를낼까 좆같게,욕설
3727,몰이가 아니라 팩트지 병신아,욕설
3728,아 한국인들 ㅈㄴ 미친놈들같애 개웃겨,욕설
3729,아니시발ㅋㅋㅋㅋ 존나담백하게 잘불러서 읏기네ㅋㅋㅋ,욕설
3730,존나 애절하네 씹거 ㅋㅋ,욕설
3731,유료가 아니라 공개안해주네 시부레,욕설
3732,몬컬 확률 공개해 씻팔,욕설
3733,닉 씨발 차단함,욕설
3734,어빌확률공개해 시발럼들아,욕설
3735,와 통발이다 이지랄,욕설
3736,혁준이 이샛기 힘 안주는거 같은데 ㅋㅋㅋㅋㅋㅋㅋ,욕설
3737,온갖 해괴망측한 규정땜에 방송이 좆노잼이니까,욕설
3738,불편해? 싯팔 불편하면 자세를 고쳐앉아,욕설
3739,진정한 야망보지노 정상에서 보자,욕설
3740,조현민 얼평몸평해서 부서이동당했다는 새끼들 면상좀 깠으면 좋겠노,욕설
3741,좆팔놈의 좆들 그냥 칼푹찍이 아니라 더 고통스럽게 죽여야되노 저 방법 그대로 써도 모자라노,욕설
3742,좆나 개 극혐 한남소추같노 후팔,욕설
3743,커엽고 봊멋이고 머모님 덕질할 맛 난다,욕설
3744,노무 좋다 이니야!!!!!!!!!! 다들 고맙다 이니!!!!!!,욕설
3745,좆팔 유충 새끼가 아직도 태어나고 있노. 싹-다 죽여야 하노,욕설
3746,후팔 한남민국이노 탈조하고마노,욕설
3747,ㄹㅇ 나년도 빨간약먹고 나이잊고 꾸러기 활력보지됐다이기야 보지들 무력감은 전부 한남민국 후려치기때문이다. 와중에 예시에 잼뭐노,욕설
3748, ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ한남충 후잼깨꿀 ㅋㅋㅋㅋㅋㅋ,욕설
3749,머모님 봊멋입니다. 본받겠노 그럼 그새끼 고자됏노?,욕설
3750,대장님의 기개가 흘러넘친다이기,욕설
3751,재기재기글보고 왔는데 대웃챙이노ㅋㅋㅋㄱ,욕설
3752,재기 재기ㅋㅋㅋㅋㅋㅋ웃챙이노ㅋㅋㅋ,욕설
3753,머한민국 찌질 클라스....,욕설
3754,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 웜영업 힘죠!,욕설
3755,수고많았다 창조웜들아 내 인생의 낙 만들어줘서 고맙다 이기야,욕설
3756,좆국 개좆병신새끼들 역겨워서 토나오노 모금할거노,욕설
3757,너련은 뭘해도 될년이놐ㅋㅋ,욕설
3758,보토피아 힘조,욕설
3759,외모만은 자지한테 양보해 준다니까?,욕설
3760,예쁘고 멍청하고 돈없는 자지 사회에서 멸종당하기 직전에 보지가 구원해줬으니,욕설
3761, 보지분이 마음이 넓고 풍채가 좋으시구나 하겠노 ㅋㅋ,욕설
3762,그래서 나련이 양국의 저런 페미니즘 문구가 크게 와닿질 않았던거노.,욕설
3763,너 같은 좆자지 새끼한테는 웃기겠지.,욕설
3764,크린한 보지국에서 살게해주세요. 최종합격하게해주세요. 보-멘.,욕설
3765,그건 노무 유충을 과대평가한거노 ㅋㅋ,욕설
3766,글에 잘 설명을 안 해놓긴 했는데 유충 새끼들 6군대 힘들자나욧! 앵앵,욕설
3767,벌써 유세 떨려고 저부랄떠는거노 ㅋㅋㅋㅋ,욕설
3768,주변에 야망보지가 많이 없는게 탈이노,욕설
3769,"야망보지 받을 준비는 되어있는데 왜 흉자만 넘처나노? """,욕설
3770,대놓고 티내는거 좋다이기재기,욕설
3772,봊나멋있놐ㅋㅋㅋㅋㅋ,욕설
3773,역시 보지들이 한남민국에 있기엔 노무 아깝다 이기야,욕설
3774,대단하노 봊대장이노,욕설
3775,퍄퍄 보지컬,욕설
3776,창남 한 2~3년 좆빠지게 팔면 경기권 올라올 수 있을거같다,욕설
3777,한남들이 원하는건 저 무기력 과정에서 여자가 아무잼이나 빨리 먹어버리는,욕설
3778,내 글도 있노 봊나 뿌듯,욕설
3779,누가 들으면 군머 보지가 보내는 줄 알겠노,욕설
3780,일부러 자집애들만 모으면서 군무새 수준나오노,욕설
3781,설현 앵나 멋지노,욕설
3782,동공지진구경 봊잼이노ㅋㅋㅋㅋㅋㅋ,욕설
3783,보지신이 내렷낰ㅋㅋㅋㅋㅋㅋ,욕설
3784,말하는거 앵나 대단하노,욕설
3785,나련도 자꾸 좆팔이라는 려성스러운 단어가 나와서 흑좆나 당황스럽노,욕설
3786,한남좆같은 건 매일 1순위더노,욕설
3787,두순이 꼬추 잘라다가 명란젓 만들어서 두순이한테 주자,욕설
3788,어둠의 웜사모 홍보효과 ㅆㅅㅌㅊ ㄱㅅ,욕설
3789,도대체 어떻게 저런 멍청한 머갈통으로 6뉴스9하고있노?,욕설
3790, 후장이라도 대줬노??,욕설
3791,저는 좆물생산 보지의 도구,욕설
3792,나는 비혼비출산 보지라 참-으로 행복하구나-껄껄,욕설
3793,죽기전에 꼬추 보여주고 가,욕설
3794,보지를 탁 치고 간다 ㅋㅋㅋㅋㅋㅋ,욕설
3795,봊나 다행이노 이기 보지들의 참우정에 앵나온다 앵 여돕여 보돕보다,욕설
3796,한남충새끼들 이러면서 군대도 여자보내면 뭐로 기세울라고?ㅋㅋㅋ,욕설
3797,미개한 한남들은 반드시 씨를 말려야하노,욕설
3798,흑좆갈좆에 어울리는 냄새노 썩은부랄 잘라버리고싶다이기,욕설
3799,조팔ㅋㅋㅋㄱㅋㅋ봊꾸러기련이노ㅋㅋㅋㅋㅋ 잘 써먹겠다 이기야!,욕설
3800,보지신 빙의됐노???? 워친ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,욕설
3801,거의다 꽃뱀 창놈이라고 하더노,욕설
3802, 그래서 자적자로 남의사가 왕따당하고 유튜버 활동하던데,욕설
3803, 치과남의사들이 어떤 창놈짓을 하는지 궁금하면 정보 먹버용으로 써라 이기,욕설
3804,진짜 한남좆같이도 생겼노,욕설
3805,ㅋㅋㅋㅋ조팔ㅋㅋㅋㅋㅋㅋ겁나 웃기노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,욕설
3806,내가 흑좆같은 생물선생이노,욕설
3807,자지새끼가 댓글 달려고 회원가입하고 로그인했노,욕설
3808,응 똥꼬섹스 재기ㄱㄱ,욕설
3809,이 글 봤노 봊잼이였다,욕설
3810,자댕이 질척거리노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,욕설
3811,쯧쯧 걸레좆마냥 요리저리 흘리고다니니까 그렇노. 근데 이쁘노?,욕설
3812,탈조 힘조~!,욕설
3813,봊나 좋은 생각이노,욕설
3814,놈딱 멋지다 이기 삼수생 봊잡고 열심히하겠노,욕설
3815,그 애미없는년들 없으면 택배뽀이 굶어뒤지노 이 병신새끼야 ㅋㅋ,욕설
3816,한결같은 이중좆대,욕설
3817,봊나 멋있고 덕분에 자극받는다. 같이 보르텔형성에 힘주자이기야,욕설
3818,따먹고 후기좀,욕설
3819,봊나 연하충들 애교 부리면 개패고싶노,욕설
3820,야망보지 멋지노,욕설
3821,좆크기 미개하노 좆창났노,욕설
3822,아 그새끼를 그때 죽였어야됬는데,욕설
3823,좆팔노무 한남 새끼들은 교육받을 필요가 없다 이기. 교육은 보지의 전유물이다,욕설
3824,좆국에서 여자한테 시키는대로 살면 그대로 인생 망치는 거노 ㅋㅋ,욕설
3825, 깔깔깔깔 벌써 소추잡고 떨고있노 이제 시작이노,욕설
3826,노무 고맙노 워추 박노 이기,욕설
3827,병신 중에서도 하급 병신이노,욕설
3828,보지갈아 만든 나라.... ㄹㅇ이노,욕설
3829,ㅋㅋ 좆초들이 퍼가서 ^페미의 실체^ 이부랄할게 뻔히 보인다,욕설
3830,봊나 유익한 팁 고맙노. 1번 특히 공감한다익이,욕설
3831,봊치고 감탄,욕설
3832,한남충 개새끼 진짜 염병지랄을 하노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,욕설
3833, 확 대가리 깨버린다마 씹새끼가 어딜깝쳐,욕설
3834,지가 뭔데 개좆팔새끼가,욕설
3835,후팔 흑좆나 웃겨서 앵 흘렸노 깔깔깔,욕설
3836, 보지가 남형제 좀 괴롭히고 그럴 수도 있는 거 아니노,욕설
3837,워친년앜ㅋㅋㅋㅋ 예시퀄리티보솤ㅋㅋㅋㅋㅋㅋ 창의력봊멋터진다이기야,욕설
3838,봊대장님 존경하노 이기야~,욕설
3839,자댕이들 여혐 더 힘조~~~~~! 이번 기회에 남은 코르셋,욕설
3840, 흉자들까지 다 빨간약 먹자!,욕설
3841,걸레창놈들 전부 재기시켜야 하노,욕설
3842,깔깔 힘조,욕설
3843,앱친 봊나멋지노,욕설
3844,봊띵문이노 소름.. ㅇㅊ 스크랩한다이기,욕설
3845,시발자드름오졋노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ코에 달고 다니라 이기,욕설
3846,다시봐도 숨막히노. 좆국은 미래가없다이기야.,욕설
3847,자수해라이기야 여기서 부랄 털어봤자 소용없노,욕설
3848,보토피아 ㅇㅊ다 이기,욕설
3849,양좆이랑 나란히 놓고보니 자짓섶에 아무것도 없는거 되게 이상하다,욕설
3850,고마움을 모르는 한남충은 척살이 답이노,욕설
3851,자수 안하고 여기서 글이나 싸지르고 난리노 좆팔놈아,욕설
3852,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 부랄도 얼마나 좆만하면 톡 톡 터지노,욕설
3853,혐혼혐출산 힘조! ^느^,욕설
3854,좆같지만 사실이노,욕설
